Month,State,Brand,Customers,Value,Age Group,Gender,VIP Band
Apr-20,SA,Orange,305,"47,924",25-34,F,Group A
Apr-20,SA,Orange,31,"32,628",25-34,F,Group B
Apr-20,SA,Orange,31,"1,172",25-34,F,Group C
Apr-20,SA,Orange,31,"12,031",25-34,F,Group D
Apr-20,SA,Orange,414,"58,100",25-34,M,Group A
Apr-20,SA,Orange,317,"223,935",25-34,M,Group B
Apr-20,SA,Orange,170,"226,743",25-34,M,Group C
Apr-20,SA,Orange,73,"226,783",25-34,M,Group D
Apr-20,SA,Orange,147,"1,713,816",25-34,M,Group E
Apr-20,SA,Orange,85,"15,261",35-44,F,Group A
Apr-20,SA,Orange,43,"16,326",35-44,F,Group B
Apr-20,SA,Orange,696,"77,508",35-44,M,Group A
Apr-20,SA,Orange,159,"66,736",35-44,M,Group B
Apr-20,SA,Orange,128,"170,326",35-44,M,Group C
Apr-20,SA,Orange,31,"132,049",35-44,M,Group D
Apr-20,SA,Orange,64,"300,951",35-44,M,Group E
Apr-20,SA,Orange,384,"52,382",45-54,F,Group A
Apr-20,SA,Orange,85,"23,637",45-54,F,Group B
Apr-20,SA,Orange,43,"7,453",45-54,F,Group C
Apr-20,SA,Orange,159,"22,649",45-54,M,Group A
Apr-20,SA,Orange,95,"67,264",45-54,M,Group B
Apr-20,SA,Orange,64,"4,224",45-54,M,Group C
Apr-20,SA,Orange,31,"26,927",45-54,M,Group D
Apr-20,SA,Orange,31,"27,983",45-54,M,Group E
Apr-20,SA,Orange,71,"53,822",55-64,F,Group D
Apr-20,SA,Orange,457,"80,273",55-64,M,Group A
Apr-20,SA,Orange,341,"76,379",55-64,M,Group B
Apr-20,SA,Orange,114,"113,524",55-64,M,Group C
Apr-20,SA,Orange,57,"94,999",55-64,M,Group D
Apr-20,SA,Orange,632,"56,163",65+,F,Group A
Apr-20,SA,Orange,211,"144,149",65+,F,Group B
Apr-20,SA,Orange,71,"1,754",65+,F,Group C
Apr-20,SA,Orange,284,"85,785",65+,M,Group A
Apr-20,SA,Orange,400,"267,515",65+,M,Group B
Apr-20,SA,Orange,284,"208,615",65+,M,Group C
Apr-20,SA,Orange,170,"100,034",65+,M,Group D
Apr-20,SA,Pear,185,"39,307",18-24,F,Group A
Apr-20,SA,Pear,92,"91,616",18-24,F,Group B
Apr-20,SA,Pear,31,"12,491",18-24,F,Group C
Apr-20,SA,Pear,62,"366,001",18-24,F,Group E
Apr-20,SA,Pear,294,"35,519",18-24,M,Group A
Apr-20,SA,Pear,170,"130,967",18-24,M,Group B
Apr-20,SA,Pear,50,"99,031",18-24,M,Group C
Apr-20,SA,Pear,92,"7,495",25-34,F,Group A
Apr-20,SA,Pear,31,"10,145",25-34,F,Group B
Apr-20,SA,Pear,62,"92,125",25-34,F,Group D
Apr-20,SA,Pear,367,"76,407",25-34,M,Group A
Apr-20,SA,Pear,244,"146,550",25-34,M,Group B
Apr-20,SA,Pear,244,"332,772",25-34,M,Group C
Apr-20,SA,Pear,97,"118,884",25-34,M,Group D
Apr-20,SA,Pear,73,"385,947",25-34,M,Group E
Apr-20,SA,Pear,170,"9,936",35-44,F,Group A
Apr-20,SA,Pear,665,"113,728",35-44,M,Group A
Apr-20,SA,Pear,159,"89,177",35-44,M,Group B
Apr-20,SA,Pear,159,"235,533",35-44,M,Group C
Apr-20,SA,Pear,31,"5,279",35-44,M,Group D
Apr-20,SA,Pear,95,"191,181",35-44,M,Group E
Apr-20,SA,Pear,384,"51,104",45-54,F,Group A
Apr-20,SA,Pear,128,"105,330",45-54,F,Group B
Apr-20,SA,Pear,43,"3,549",45-54,F,Group C
Apr-20,SA,Pear,85,"710,416",45-54,F,Group E
Apr-20,SA,Pear,159,"27,666",45-54,M,Group A
Apr-20,SA,Pear,95,"16,369",45-54,M,Group B
Apr-20,SA,Pear,31,"32,155",45-54,M,Group E
Apr-20,SA,Pear,71,"40,952",55-64,F,Group A
Apr-20,SA,Pear,571,"122,262",55-64,M,Group A
Apr-20,SA,Pear,227,"28,024",55-64,M,Group B
Apr-20,SA,Pear,227,"362,609",55-64,M,Group C
Apr-20,SA,Pear,57,"196,551",55-64,M,Group D
Apr-20,SA,Pear,421,"13,807",65+,F,Group A
Apr-20,SA,Pear,211,"127,887",65+,F,Group B
Apr-20,SA,Pear,71,"9,946",65+,F,Group C
Apr-20,SA,Pear,211,"645,519",65+,F,Group D
Apr-20,SA,Pear,571,"103,264",65+,M,Group A
Apr-20,SA,Pear,400,"272,929",65+,M,Group B
Apr-20,SA,Pear,57,"143,446",65+,M,Group C
Apr-20,SA,Pear,57,"3,324",65+,M,Group D
Apr-20,SA,Pear,57,"147,343",65+,M,Group E
Apr-20,SA,Banana,62,"14,020",18-24,F,Group A
Apr-20,SA,Banana,31,"6,882",18-24,F,Group C
Apr-20,SA,Banana,62,"685,202",18-24,F,Group E
Apr-20,SA,Banana,194,"33,566",18-24,M,Group A
Apr-20,SA,Banana,123,"23,802",18-24,M,Group B
Apr-20,SA,Banana,50,"94,229",18-24,M,Group C
Apr-20,SA,Banana,24,"34,177",18-24,M,Group D
Apr-20,SA,Banana,24,"54,437",18-24,M,Group E
Apr-20,SA,Banana,92,"15,549",25-34,F,Group A
Apr-20,SA,Banana,31,"28,601",25-34,F,Group D
Apr-20,SA,Banana,31,"225,647",25-34,F,Group E
Apr-20,SA,Banana,123,"13,222",25-34,M,Group A
Apr-20,SA,Banana,24,814,25-34,M,Group B
Apr-20,SA,Banana,97,"70,223",25-34,M,Group C
Apr-20,SA,Banana,97,"186,709",25-34,M,Group D
Apr-20,SA,Banana,97,"551,214",25-34,M,Group E
Apr-20,SA,Banana,43,"30,166",35-44,F,Group C
Apr-20,SA,Banana,189,"24,446",35-44,M,Group A
Apr-20,SA,Banana,95,"60,032",35-44,M,Group B
Apr-20,SA,Banana,31,"5,545",35-44,M,Group C
Apr-20,SA,Banana,64,"220,327",35-44,M,Group D
Apr-20,SA,Banana,170,"11,357",45-54,F,Group A
Apr-20,SA,Banana,43,"425,015",45-54,F,Group E
Apr-20,SA,Banana,95,"30,675",45-54,M,Group A
Apr-20,SA,Banana,31,"34,319",45-54,M,Group D
Apr-20,SA,Banana,31,"467,686",45-54,M,Group E
Apr-20,SA,Banana,170,"16,624",55-64,M,Group A
Apr-20,SA,Banana,227,"98,609",55-64,M,Group B
Apr-20,SA,Banana,57,"47,498",55-64,M,Group C
Apr-20,SA,Banana,57,"275,875",55-64,M,Group D
Apr-20,SA,Banana,211,"30,422",65+,F,Group A
Apr-20,SA,Banana,71,"77,809",65+,F,Group D
Apr-20,SA,Banana,284,"43,033",65+,M,Group A
Apr-20,SA,Banana,114,"47,498",65+,M,Group B
Apr-20,SA,Banana,57,"53,483",65+,M,Group C
Apr-20,SA,Banana,170,"718,756",65+,M,Group D
Apr-20,SA,Banana,114,"1,837,932",65+,M,Group E
Apr-20,SA,Strawberry,31,"16,468",18-24,F,Group A
Apr-20,SA,Strawberry,62,"453,078",18-24,F,Group E
Apr-20,SA,Strawberry,73,"11,799",18-24,M,Group A
Apr-20,SA,Strawberry,97,"93,742",18-24,M,Group B
Apr-20,SA,Strawberry,24,"2,441",18-24,M,Group C
Apr-20,SA,Strawberry,24,"44,186",18-24,M,Group D
Apr-20,SA,Strawberry,73,"393,963",18-24,M,Group E
Apr-20,SA,Strawberry,31,"2,550",25-34,F,Group A
Apr-20,SA,Strawberry,31,"67,551",25-34,F,Group C
Apr-20,SA,Strawberry,97,"27,666",25-34,M,Group A
Apr-20,SA,Strawberry,24,"6,103",25-34,M,Group B
Apr-20,SA,Strawberry,123,"49,148",25-34,M,Group C
Apr-20,SA,Strawberry,97,"239,397",25-34,M,Group D
Apr-20,SA,Strawberry,147,"3,002,709",25-34,M,Group E
Apr-20,SA,Strawberry,43,710,35-44,F,Group A
Apr-20,SA,Strawberry,43,"56,783",35-44,F,Group B
Apr-20,SA,Strawberry,43,"30,166",35-44,F,Group C
Apr-20,SA,Strawberry,159,"23,336",35-44,M,Group A
Apr-20,SA,Strawberry,64,"16,155",35-44,M,Group B
Apr-20,SA,Strawberry,95,"54,700",35-44,M,Group C
Apr-20,SA,Strawberry,64,"49,631",35-44,M,Group D
Apr-20,SA,Strawberry,43,"4,969",45-54,F,Group C
Apr-20,SA,Strawberry,64,"20,064",45-54,M,Group B
Apr-20,SA,Strawberry,64,"122,809",45-54,M,Group C
Apr-20,SA,Strawberry,64,"94,509",45-54,M,Group D
Apr-20,SA,Strawberry,170,"67,070",55-64,M,Group A
Apr-20,SA,Strawberry,57,"52,250",55-64,M,Group B
Apr-20,SA,Strawberry,170,"53,675",55-64,M,Group C
Apr-20,SA,Strawberry,140,"42,472",65+,F,Group A
Apr-20,SA,Strawberry,71,"5,850",65+,F,Group B
Apr-20,SA,Strawberry,71,"1,356,207",65+,F,Group E
Apr-20,SA,Strawberry,57,"9,501",65+,M,Group B
Apr-20,SA,Strawberry,114,"84,738",65+,M,Group C
Apr-20,SA,Strawberry,57,"335,440",65+,M,Group D
Apr-20,SA,Strawberry,170,"1,359,427",65+,M,Group E
Apr-20,SA,Melon,"1,286","180,580",18-24,F,Group A
Apr-20,SA,Melon,92,"45,680",18-24,F,Group B
Apr-20,SA,Melon,123,"215,656",18-24,F,Group C
Apr-20,SA,Melon,31,"328,988",18-24,F,Group E
Apr-20,SA,Melon,"1,757","264,542",18-24,M,Group A
Apr-20,SA,Melon,268,"230,079",18-24,M,Group B
Apr-20,SA,Melon,194,"262,749",18-24,M,Group C
Apr-20,SA,Melon,147,"341,640",18-24,M,Group D
Apr-20,SA,Melon,73,"4,678,321",18-24,M,Group E
Apr-20,SA,Melon,"1,255","157,791",25-34,F,Group A
Apr-20,SA,Melon,213,"146,114",25-34,F,Group B
Apr-20,SA,Melon,62,"158,044",25-34,F,Group C
Apr-20,SA,Melon,62,"190,623",25-34,F,Group D
Apr-20,SA,Melon,"2,661","377,810",25-34,M,Group A
Apr-20,SA,Melon,585,"445,268",25-34,M,Group B
Apr-20,SA,Melon,414,"663,711",25-34,M,Group C
Apr-20,SA,Melon,391,"1,189,740",25-34,M,Group D
Apr-20,SA,Melon,123,"2,042,314",25-34,M,Group E
Apr-20,SA,Melon,767,"51,743",35-44,F,Group A
Apr-20,SA,Melon,85,"103,983",35-44,F,Group B
Apr-20,SA,Melon,85,"232,524",35-44,F,Group D
Apr-20,SA,Melon,"3,168","437,063",35-44,M,Group A
Apr-20,SA,Melon,760,"653,114",35-44,M,Group B
Apr-20,SA,Melon,381,"680,569",35-44,M,Group C
Apr-20,SA,Melon,95,"324,339",35-44,M,Group D
Apr-20,SA,Melon,189,"1,494,242",35-44,M,Group E
Apr-20,SA,Melon,"2,725","284,833",45-54,F,Group A
Apr-20,SA,Melon,341,"233,516",45-54,F,Group B
Apr-20,SA,Melon,43,"19,236",45-54,F,Group C
Apr-20,SA,Melon,43,"284,833",45-54,F,Group E
Apr-20,SA,Melon,888,"117,002",45-54,M,Group A
Apr-20,SA,Melon,253,"184,583",45-54,M,Group B
Apr-20,SA,Melon,95,"156,917",45-54,M,Group C
Apr-20,SA,Melon,31,"102,428",45-54,M,Group D
Apr-20,SA,Melon,95,"800,791",45-54,M,Group E
Apr-20,SA,Melon,282,"63,767",55-64,F,Group A
Apr-20,SA,Melon,71,"47,737",55-64,F,Group B
Apr-20,SA,Melon,71,"11,700",55-64,F,Group D
Apr-20,SA,Melon,"3,191","453,048",55-64,M,Group A
Apr-20,SA,Melon,684,"497,030",55-64,M,Group B
Apr-20,SA,Melon,341,"412,387",55-64,M,Group C
Apr-20,SA,Melon,57,"104,497",55-64,M,Group D
Apr-20,SA,Melon,"4,562","602,694",65+,F,Group A
Apr-20,SA,Melon,982,"718,179",65+,F,Group B
Apr-20,SA,Melon,211,"377,576",65+,F,Group C
Apr-20,SA,Melon,71,"253,902",65+,F,Group D
Apr-20,SA,Melon,140,"2,248,140",65+,F,Group E
Apr-20,SA,Melon,"2,737","437,373",65+,M,Group A
Apr-20,SA,Melon,571,"417,612",65+,M,Group B
Apr-20,SA,Melon,514,"566,856",65+,M,Group C
Apr-20,SA,Melon,400,"540,542",65+,M,Group D
Apr-20,SA,Melon,57,"72,198",65+,M,Group E
Apr-20,SA,Blueberry,490,"59,956",18-24,F,Group A
Apr-20,SA,Blueberry,123,"53,940",18-24,F,Group B
Apr-20,SA,Blueberry,92,"202,858",18-24,F,Group C
Apr-20,SA,Blueberry,62,"286,419",18-24,F,Group E
Apr-20,SA,Blueberry,440,"79,378",18-24,M,Group A
Apr-20,SA,Blueberry,220,"113,922",18-24,M,Group B
Apr-20,SA,Blueberry,73,"52,974",18-24,M,Group C
Apr-20,SA,Blueberry,73,"215,310",18-24,M,Group D
Apr-20,SA,Blueberry,97,"255,100",18-24,M,Group E
Apr-20,SA,Blueberry,521,"75,863",25-34,F,Group A
Apr-20,SA,Blueberry,185,"91,921",25-34,F,Group B
Apr-20,SA,Blueberry,62,"107,624",25-34,F,Group C
Apr-20,SA,Blueberry,62,"289,376",25-34,F,Group D
Apr-20,SA,Blueberry,"1,172","178,449",25-34,M,Group A
Apr-20,SA,Blueberry,268,"293,630",25-34,M,Group B
Apr-20,SA,Blueberry,244,"308,278",25-34,M,Group C
Apr-20,SA,Blueberry,268,"1,001,241",25-34,M,Group D
Apr-20,SA,Blueberry,123,"490,998",25-34,M,Group E
Apr-20,SA,Blueberry,341,"89,291",35-44,F,Group A
Apr-20,SA,Blueberry,128,"116,332",35-44,F,Group B
Apr-20,SA,Blueberry,43,"35,630",35-44,F,Group C
Apr-20,SA,Blueberry,43,"184,756",35-44,F,Group D
Apr-20,SA,Blueberry,"1,046","171,278",35-44,M,Group A
Apr-20,SA,Blueberry,284,"176,292",35-44,M,Group B
Apr-20,SA,Blueberry,159,"61,933",35-44,M,Group C
Apr-20,SA,Blueberry,31,"122,385",35-44,M,Group E
Apr-20,SA,Blueberry,554,"86,026",45-54,F,Group A
Apr-20,SA,Blueberry,384,"326,498",45-54,F,Group B
Apr-20,SA,Blueberry,43,"73,036",45-54,F,Group C
Apr-20,SA,Blueberry,43,"170,064",45-54,F,Group E
Apr-20,SA,Blueberry,253,"49,525",45-54,M,Group A
Apr-20,SA,Blueberry,64,"7,391",45-54,M,Group B
Apr-20,SA,Blueberry,64,"71,014",45-54,M,Group C
Apr-20,SA,Blueberry,31,"7,919",45-54,M,Group D
Apr-20,SA,Blueberry,227,"42,749",55-64,M,Group A
Apr-20,SA,Blueberry,284,"273,024",55-64,M,Group B
Apr-20,SA,Blueberry,114,"187,621",55-64,M,Group C
Apr-20,SA,Blueberry,170,"608,369",55-64,M,Group D
Apr-20,SA,Blueberry,"3,300","580,346",65+,F,Group A
Apr-20,SA,Blueberry,982,"693,725",65+,F,Group B
Apr-20,SA,Blueberry,282,"467,437",65+,F,Group C
Apr-20,SA,Blueberry,140,"419,932",65+,F,Group D
Apr-20,SA,Blueberry,71,"362,717",65+,F,Group E
Apr-20,SA,Blueberry,"1,996","406,688",65+,M,Group A
Apr-20,SA,Blueberry,741,"640,098",65+,M,Group B
Apr-20,SA,Blueberry,400,"507,196",65+,M,Group C
Apr-20,SA,Blueberry,341,"464,447",65+,M,Group D
Apr-20,SA,Blueberry,57,"1,236",65+,M,Group E
Apr-20,SA,Grapefruit,62,"16,314",18-24,F,Group A
Apr-20,SA,Grapefruit,31,"36,963",18-24,F,Group B
Apr-20,SA,Grapefruit,24,407,18-24,M,Group A
Apr-20,SA,Grapefruit,50,"8,137",18-24,M,Group B
Apr-20,SA,Grapefruit,31,"5,303",25-34,F,Group A
Apr-20,SA,Grapefruit,50,"9,766",25-34,M,Group A
Apr-20,SA,Grapefruit,24,"10,417",25-34,M,Group B
Apr-20,SA,Grapefruit,50,"16,885",25-34,M,Group D
Apr-20,SA,Grapefruit,24,"8,137",25-34,M,Group E
Apr-20,SA,Grapefruit,43,"165,378",35-44,F,Group D
Apr-20,SA,Grapefruit,64,"24,023",35-44,M,Group A
Apr-20,SA,Grapefruit,128,"145,407",35-44,M,Group C
Apr-20,SA,Grapefruit,43,"1,420",45-54,F,Group A
Apr-20,SA,Grapefruit,43,"28,390",45-54,F,Group B
Apr-20,SA,Grapefruit,31,"31,679",45-54,M,Group E
Apr-20,SA,Grapefruit,57,"18,999",55-64,M,Group D
Apr-20,SA,Grapefruit,140,"28,080",65+,F,Group A
Apr-20,SA,Grapefruit,71,"80,733",65+,F,Group B
Apr-20,SA,Grapefruit,227,"25,460",65+,M,Group A
Apr-20,SA,Grapefruit,57,"39,709",65+,M,Group D
Apr-20,QLD,Apple,168,"11,603",18-24,F,Group A
Apr-20,QLD,Apple,71,"30,410",18-24,F,Group B
Apr-20,QLD,Apple,47,"60,938",18-24,F,Group C
Apr-20,QLD,Apple,24,800,18-24,F,Group D
Apr-20,QLD,Apple,24,"1,200",18-24,F,Group E
Apr-20,QLD,Apple,286,"49,013",18-24,M,Group A
Apr-20,QLD,Apple,76,"47,138",18-24,M,Group B
Apr-20,QLD,Apple,95,"99,234",18-24,M,Group C
Apr-20,QLD,Apple,114,"238,741",18-24,M,Group D
Apr-20,QLD,Apple,114,"172,436",18-24,M,Group E
Apr-20,QLD,Apple,71,"27,448",25-34,F,Group A
Apr-20,QLD,Apple,47,"46,535",25-34,F,Group B
Apr-20,QLD,Apple,24,"6,001",25-34,F,Group C
Apr-20,QLD,Apple,476,"75,013",25-34,M,Group A
Apr-20,QLD,Apple,211,"114,618",25-34,M,Group B
Apr-20,QLD,Apple,192,"175,424",25-34,M,Group C
Apr-20,QLD,Apple,76,"83,024",25-34,M,Group D
Apr-20,QLD,Apple,173,"1,121,931",25-34,M,Group E
Apr-20,QLD,Apple,163,"28,341",35-44,F,Group A
Apr-20,QLD,Apple,66,"13,677",35-44,F,Group B
Apr-20,QLD,Apple,163,"156,583",35-44,F,Group C
Apr-20,QLD,Apple,33,"5,471",35-44,F,Group D
Apr-20,QLD,Apple,698,"149,895",35-44,M,Group A
Apr-20,QLD,Apple,116,"70,770",35-44,M,Group B
Apr-20,QLD,Apple,147,"222,607",35-44,M,Group D
Apr-20,QLD,Apple,28,"158,589",35-44,M,Group E
Apr-20,QLD,Apple,28,"2,429",45-54,M,Group A
Apr-20,QLD,Apple,28,"26,714",45-54,M,Group C
Apr-20,QLD,Apple,111,"24,333",55-64,M,Group A
Apr-20,QLD,Apple,111,"141,787",55-64,M,Group C
Apr-20,QLD,Apple,57,"9,359",55-64,M,Group E
Apr-20,QLD,Apple,258,"27,526",65+,F,Group A
Apr-20,QLD,Apple,52,"8,603",65+,F,Group C
Apr-20,QLD,Apple,104,"98,496",65+,F,Group D
Apr-20,QLD,Apple,52,"64,515",65+,F,Group E
Apr-20,QLD,Apple,450,"25,737",65+,M,Group A
Apr-20,QLD,Apple,168,"116,424",65+,M,Group B
Apr-20,QLD,Apple,225,"93,495",65+,M,Group C
Apr-20,QLD,Apple,111,"201,309",65+,M,Group D
Apr-20,QLD,Apple,57,"789,143",65+,M,Group E
Apr-20,QLD,Orange,935,"123,318",18-24,F,Group A
Apr-20,QLD,Orange,313,"250,076",18-24,F,Group B
Apr-20,QLD,Orange,97,"67,141",18-24,F,Group C
Apr-20,QLD,Orange,97,"167,732",18-24,F,Group D
Apr-20,QLD,Orange,71,"515,037",18-24,F,Group E
Apr-20,QLD,Orange,743,"109,151",18-24,M,Group A
Apr-20,QLD,Orange,305,"190,078",18-24,M,Group B
Apr-20,QLD,Orange,343,"451,608",18-24,M,Group C
Apr-20,QLD,Orange,230,"387,528",18-24,M,Group D
Apr-20,QLD,Orange,95,"858,590",18-24,M,Group E
Apr-20,QLD,Orange,384,"58,538",25-34,F,Group A
Apr-20,QLD,Orange,215,"119,556",25-34,F,Group B
Apr-20,QLD,Orange,168,"171,373",25-34,F,Group C
Apr-20,QLD,Orange,24,"32,010",25-34,F,Group E
Apr-20,QLD,Orange,"1,584","251,487",25-34,M,Group A
Apr-20,QLD,Orange,800,"470,775",25-34,M,Group B
Apr-20,QLD,Orange,438,"486,635",25-34,M,Group C
Apr-20,QLD,Orange,438,"1,006,774",25-34,M,Group D
Apr-20,QLD,Orange,249,"1,491,628",25-34,M,Group E
Apr-20,QLD,Orange,"1,018","175,568",35-44,F,Group A
Apr-20,QLD,Orange,66,"56,625",35-44,F,Group B
Apr-20,QLD,Orange,130,"136,013",35-44,F,Group C
Apr-20,QLD,Orange,66,"150,073",35-44,F,Group D
Apr-20,QLD,Orange,99,"1,115,338",35-44,F,Group E
Apr-20,QLD,Orange,"1,866","246,116",35-44,M,Group A
Apr-20,QLD,Orange,554,"289,686",35-44,M,Group B
Apr-20,QLD,Orange,263,"231,691",35-44,M,Group C
Apr-20,QLD,Orange,147,"251,509",35-44,M,Group D
Apr-20,QLD,Orange,116,"205,900",35-44,M,Group E
Apr-20,QLD,Orange,66,"1,368",45-54,F,Group A
Apr-20,QLD,Orange,66,"156,418",45-54,F,Group C
Apr-20,QLD,Orange,33,"179,725",45-54,F,Group D
Apr-20,QLD,Orange,291,"61,542",45-54,M,Group A
Apr-20,QLD,Orange,88,"42,647",45-54,M,Group B
Apr-20,QLD,Orange,147,"230,865",45-54,M,Group C
Apr-20,QLD,Orange,28,971,45-54,M,Group E
Apr-20,QLD,Orange,504,"73,000",55-64,M,Group A
Apr-20,QLD,Orange,57,"46,795",55-64,M,Group C
Apr-20,QLD,Orange,111,"223,490",55-64,M,Group D
Apr-20,QLD,Orange,"1,444","226,239",65+,F,Group A
Apr-20,QLD,Orange,362,"271,829",65+,F,Group B
Apr-20,QLD,Orange,154,"295,141",65+,F,Group C
Apr-20,QLD,Orange,206,"381,851",65+,F,Group D
Apr-20,QLD,Orange,52,"270,969",65+,F,Group E
Apr-20,QLD,Orange,"2,190","335,797",65+,M,Group A
Apr-20,QLD,Orange,675,"391,203",65+,M,Group B
Apr-20,QLD,Orange,675,"947,123",65+,M,Group C
Apr-20,QLD,Orange,561,"1,489,566",65+,M,Group D
Apr-20,QLD,Orange,225,"1,563,314",65+,M,Group E
Apr-20,QLD,Pear,817,"115,196",18-24,F,Group A
Apr-20,QLD,Pear,384,"247,955",18-24,F,Group B
Apr-20,QLD,Pear,168,"268,881",18-24,F,Group C
Apr-20,QLD,Pear,121,"206,222",18-24,F,Group D
Apr-20,QLD,Pear,24,"217,865",18-24,F,Group E
Apr-20,QLD,Pear,762,"89,317",18-24,M,Group A
Apr-20,QLD,Pear,211,"169,862",18-24,M,Group B
Apr-20,QLD,Pear,173,"134,644",18-24,M,Group C
Apr-20,QLD,Pear,249,"528,846",18-24,M,Group D
Apr-20,QLD,Pear,133,"519,246",18-24,M,Group E
Apr-20,QLD,Pear,696,"82,224",25-34,F,Group A
Apr-20,QLD,Pear,215,"222,467",25-34,F,Group B
Apr-20,QLD,Pear,144,"229,470",25-34,F,Group C
Apr-20,QLD,Pear,71,"154,486",25-34,F,Group D
Apr-20,QLD,Pear,47,"825,609",25-34,F,Group E
Apr-20,QLD,Pear,"1,546","267,856",25-34,M,Group A
Apr-20,QLD,Pear,724,"451,895",25-34,M,Group B
Apr-20,QLD,Pear,495,"637,489",25-34,M,Group C
Apr-20,QLD,Pear,362,"648,933",25-34,M,Group D
Apr-20,QLD,Pear,324,"2,737,079",25-34,M,Group E
Apr-20,QLD,Pear,"1,345","179,616",35-44,F,Group A
Apr-20,QLD,Pear,296,"269,452",35-44,F,Group B
Apr-20,QLD,Pear,130,"52,905",35-44,F,Group C
Apr-20,QLD,Pear,66,"262,340",35-44,F,Group D
Apr-20,QLD,Pear,33,"156,801",35-44,F,Group E
Apr-20,QLD,Pear,"1,953","382,557",35-44,M,Group A
Apr-20,QLD,Pear,526,"382,363",35-44,M,Group B
Apr-20,QLD,Pear,350,"409,562",35-44,M,Group C
Apr-20,QLD,Pear,291,"625,661",35-44,M,Group D
Apr-20,QLD,Pear,232,"1,270,316",35-44,M,Group E
Apr-20,QLD,Pear,33,"1,641",45-54,F,Group A
Apr-20,QLD,Pear,263,"54,111",45-54,M,Group A
Apr-20,QLD,Pear,204,"95,056",45-54,M,Group B
Apr-20,QLD,Pear,59,"39,780",45-54,M,Group C
Apr-20,QLD,Pear,28,"309,260",45-54,M,Group E
Apr-20,QLD,Pear,52,"20,732",55-64,F,Group A
Apr-20,QLD,Pear,504,"31,821",55-64,M,Group A
Apr-20,QLD,Pear,168,"163,219",55-64,M,Group B
Apr-20,QLD,Pear,57,"9,359",55-64,M,Group C
Apr-20,QLD,Pear,"1,394","215,055",65+,F,Group A
Apr-20,QLD,Pear,362,"207,656",65+,F,Group B
Apr-20,QLD,Pear,154,"232,089",65+,F,Group C
Apr-20,QLD,Pear,154,"45,505",65+,F,Group D
Apr-20,QLD,Pear,52,"43,012",65+,F,Group E
Apr-20,QLD,Pear,"1,740","285,167",65+,M,Group A
Apr-20,QLD,Pear,786,"574,732",65+,M,Group B
Apr-20,QLD,Pear,618,"1,066,073",65+,M,Group C
Apr-20,QLD,Pear,282,"1,351,335",65+,M,Group D
Apr-20,QLD,Pear,168,"688,441",65+,M,Group E
Apr-20,QLD,Banana,239,"38,331",18-24,F,Group A
Apr-20,QLD,Banana,97,"62,898",18-24,F,Group B
Apr-20,QLD,Banana,71,"167,251",18-24,F,Group D
Apr-20,QLD,Banana,71,"70,742",18-24,F,Group E
Apr-20,QLD,Banana,249,"41,258",18-24,M,Group A
Apr-20,QLD,Banana,114,"47,806",18-24,M,Group B
Apr-20,QLD,Banana,192,"193,255",18-24,M,Group C
Apr-20,QLD,Banana,133,"73,741",18-24,M,Group D
Apr-20,QLD,Banana,57,"294,651",18-24,M,Group E
Apr-20,QLD,Banana,121,"5,803",25-34,F,Group A
Apr-20,QLD,Banana,144,"70,462",25-34,F,Group B
Apr-20,QLD,Banana,71,"183,856",25-34,F,Group C
Apr-20,QLD,Banana,47,"142,203",25-34,F,Group D
Apr-20,QLD,Banana,24,"52,415",25-34,F,Group E
Apr-20,QLD,Banana,592,"64,492",25-34,M,Group A
Apr-20,QLD,Banana,457,"272,371",25-34,M,Group B
Apr-20,QLD,Banana,381,"324,052",25-34,M,Group C
Apr-20,QLD,Banana,305,"453,355",25-34,M,Group D
Apr-20,QLD,Banana,192,"1,380,729",25-34,M,Group E
Apr-20,QLD,Banana,459,"75,721",35-44,F,Group A
Apr-20,QLD,Banana,99,"31,241",35-44,F,Group B
Apr-20,QLD,Banana,163,"126,382",35-44,F,Group C
Apr-20,QLD,Banana,66,"8,206",35-44,F,Group E
Apr-20,QLD,Banana,698,"123,278",35-44,M,Group A
Apr-20,QLD,Banana,320,"120,896",35-44,M,Group B
Apr-20,QLD,Banana,350,"525,165",35-44,M,Group C
Apr-20,QLD,Banana,175,"392,126",35-44,M,Group D
Apr-20,QLD,Banana,88,"339,812",35-44,M,Group E
Apr-20,QLD,Banana,33,"1,094",45-54,F,Group A
Apr-20,QLD,Banana,33,"35,562",45-54,F,Group B
Apr-20,QLD,Banana,116,"15,398",45-54,M,Group A
Apr-20,QLD,Banana,88,"46,629",45-54,M,Group B
Apr-20,QLD,Banana,88,"139,888",45-54,M,Group D
Apr-20,QLD,Banana,111,"14,039",55-64,M,Group A
Apr-20,QLD,Banana,57,"109,405",55-64,M,Group C
Apr-20,QLD,Banana,620,"94,367",65+,F,Group A
Apr-20,QLD,Banana,568,"339,874",65+,F,Group B
Apr-20,QLD,Banana,52,"1,057,728",65+,F,Group E
Apr-20,QLD,Banana,504,"106,131",65+,M,Group A
Apr-20,QLD,Banana,282,"183,809",65+,M,Group B
Apr-20,QLD,Banana,336,"402,339",65+,M,Group C
Apr-20,QLD,Banana,111,"251,942",65+,M,Group D
Apr-20,QLD,Banana,57,"288,628",65+,M,Group E
Apr-20,QLD,Strawberry,47,"10,843",18-24,F,Group A
