,months,year,state,brand,customers,value,age_group,gender,vip_band
21756,May,20,SA,Strawberry,57,23727,55-64,M,Group A
21757,May,20,SA,Strawberry,57,9669,55-64,M,Group B
21758,May,20,SA,Strawberry,170,147189,55-64,M,Group C
21759,May,20,SA,Strawberry,204,24943,65+,F,Group A
21760,May,20,SA,Strawberry,69,52129,65+,F,Group B
21761,May,20,SA,Strawberry,69,223142,65+,F,Group D
21762,May,20,SA,Strawberry,57,9520,65+,M,Group A
21763,May,20,SA,Strawberry,57,22313,65+,M,Group B
21764,May,20,SA,Strawberry,57,76085,65+,M,Group D
21765,May,20,SA,Strawberry,282,1972590,65+,M,Group E
21766,May,20,SA,Melon,1236,106292,18-24,F,Group A
21767,May,20,SA,Melon,144,125023,18-24,F,Group B
21768,May,20,SA,Melon,57,47943,18-24,F,Group C
21769,May,20,SA,Melon,28,89755,18-24,F,Group D
21770,May,20,SA,Melon,57,1014977,18-24,F,Group E
21771,May,20,SA,Melon,2143,243322,18-24,M,Group A
21772,May,20,SA,Melon,381,210509,18-24,M,Group B
21773,May,20,SA,Melon,263,292463,18-24,M,Group C
21774,May,20,SA,Melon,142,437849,18-24,M,Group D
21775,May,20,SA,Melon,189,1323200,18-24,M,Group E
21776,May,20,SA,Melon,1094,92177,25-34,F,Group A
21777,May,20,SA,Melon,173,135163,25-34,F,Group B
21778,May,20,SA,Melon,144,171943,25-34,F,Group C
21779,May,20,SA,Melon,57,147159,25-34,F,Group D
21780,May,20,SA,Melon,57,427929,25-34,F,Group E
21781,May,20,SA,Melon,3144,360376,25-34,M,Group A
21782,May,20,SA,Melon,739,507956,25-34,M,Group B
21783,May,20,SA,Melon,429,461762,25-34,M,Group C
21784,May,20,SA,Melon,452,1067186,25-34,M,Group D
21785,May,20,SA,Melon,334,1951534,25-34,M,Group E
21786,May,20,SA,Melon,982,100830,35-44,F,Group A
21787,May,20,SA,Melon,43,35107,35-44,F,Group B
21788,May,20,SA,Melon,85,143522,35-44,F,Group C
21789,May,20,SA,Melon,43,481739,35-44,F,Group E
21790,May,20,SA,Melon,4766,476725,35-44,M,Group A
21791,May,20,SA,Melon,762,488803,35-44,M,Group B
21792,May,20,SA,Melon,412,527632,35-44,M,Group C
21793,May,20,SA,Melon,381,1028303,35-44,M,Group D
21794,May,20,SA,Melon,286,933596,35-44,M,Group E
21795,May,20,SA,Melon,2732,302828,45-54,F,Group A
21796,May,20,SA,Melon,213,170821,45-54,F,Group B
21797,May,20,SA,Melon,170,356418,45-54,F,Group C
21798,May,20,SA,Melon,43,2808,45-54,F,Group D
21799,May,20,SA,Melon,890,112598,45-54,M,Group A
21800,May,20,SA,Melon,253,159076,45-54,M,Group B
21801,May,20,SA,Melon,95,86268,45-54,M,Group C
21802,May,20,SA,Melon,95,187329,45-54,M,Group D
21803,May,20,SA,Melon,95,1528768,45-54,M,Group E
21804,May,20,SA,Melon,341,49257,55-64,F,Group A
21805,May,20,SA,Melon,69,62449,55-64,F,Group B
21806,May,20,SA,Melon,69,13459,55-64,F,Group E
21807,May,20,SA,Melon,3165,413528,55-64,M,Group A
21808,May,20,SA,Melon,566,367862,55-64,M,Group B
21809,May,20,SA,Melon,339,369275,55-64,M,Group C
21810,May,20,SA,Melon,114,287165,55-64,M,Group D
21811,May,20,SA,Melon,170,480763,55-64,M,Group E
21812,May,20,SA,Melon,4297,462974,65+,F,Group A
21813,May,20,SA,Melon,682,511067,65+,F,Group B
21814,May,20,SA,Melon,341,494289,65+,F,Group C
21815,May,20,SA,Melon,137,948650,65+,F,Group E
21816,May,20,SA,Melon,3052,319890,65+,M,Group A
21817,May,20,SA,Melon,509,351647,65+,M,Group B
21818,May,20,SA,Melon,339,558115,65+,M,Group C
21819,May,20,SA,Melon,227,611293,65+,M,Group D
21820,May,20,SA,Melon,395,895409,65+,M,Group E
21821,May,20,SA,Blueberry,490,70799,18-24,F,Group A
21822,May,20,SA,Blueberry,57,31293,18-24,F,Group B
21823,May,20,SA,Blueberry,57,96831,18-24,F,Group C
21824,May,20,SA,Blueberry,28,46542,18-24,F,Group D
21825,May,20,SA,Blueberry,57,7910,18-24,F,Group E
21826,May,20,SA,Blueberry,597,103735,18-24,M,Group A
21827,May,20,SA,Blueberry,215,106900,18-24,M,Group B
21828,May,20,SA,Blueberry,189,171240,18-24,M,Group C
21829,May,20,SA,Blueberry,95,356396,18-24,M,Group E
21830,May,20,SA,Blueberry,604,93768,25-34,F,Group A
21831,May,20,SA,Blueberry,28,18390,25-34,F,Group B
21832,May,20,SA,Blueberry,85,8324,25-34,F,Group C
21833,May,20,SA,Blueberry,85,186929,25-34,F,Group D
21834,May,20,SA,Blueberry,28,397318,25-34,F,Group E
21835,May,20,SA,Blueberry,1096,145073,25-34,M,Group A
21836,May,20,SA,Blueberry,381,289016,25-34,M,Group B
21837,May,20,SA,Blueberry,476,764817,25-34,M,Group C
21838,May,20,SA,Blueberry,166,274381,25-34,M,Group D
21839,May,20,SA,Blueberry,215,733195,25-34,M,Group E
21840,May,20,SA,Blueberry,554,86843,35-44,F,Group A
21841,May,20,SA,Blueberry,128,99258,35-44,F,Group B
21842,May,20,SA,Blueberry,85,142173,35-44,F,Group C
21843,May,20,SA,Blueberry,43,134365,35-44,F,Group D
21844,May,20,SA,Blueberry,857,66246,35-44,M,Group A
21845,May,20,SA,Blueberry,253,113642,35-44,M,Group B
21846,May,20,SA,Blueberry,159,152263,35-44,M,Group C
21847,May,20,SA,Blueberry,159,289729,35-44,M,Group D
21848,May,20,SA,Blueberry,128,155272,35-44,M,Group E
21849,May,20,SA,Blueberry,684,61959,45-54,F,Group A
21850,May,20,SA,Blueberry,256,158013,45-54,F,Group B
21851,May,20,SA,Blueberry,43,106391,45-54,F,Group C
21852,May,20,SA,Blueberry,85,134815,45-54,F,Group D
21853,May,20,SA,Blueberry,43,88640,45-54,F,Group E
21854,May,20,SA,Blueberry,350,49946,45-54,M,Group A
21855,May,20,SA,Blueberry,223,113936,45-54,M,Group B
21856,May,20,SA,Blueberry,64,91407,45-54,M,Group C
21857,May,20,SA,Blueberry,31,20898,45-54,M,Group D
21858,May,20,SA,Blueberry,64,167182,45-54,M,Group E
21859,May,20,SA,Blueberry,509,105018,55-64,M,Group A
21860,May,20,SA,Blueberry,395,269835,55-64,M,Group B
21861,May,20,SA,Blueberry,227,263289,55-64,M,Group C
21862,May,20,SA,Blueberry,114,204162,55-64,M,Group D
21863,May,20,SA,Blueberry,227,1779288,55-64,M,Group E
21864,May,20,SA,Blueberry,3819,524076,65+,F,Group A
21865,May,20,SA,Blueberry,545,355755,65+,F,Group B
21866,May,20,SA,Blueberry,204,238395,65+,F,Group C
21867,May,20,SA,Blueberry,137,516718,65+,F,Group D
21868,May,20,SA,Blueberry,204,1231009,65+,F,Group E
21869,May,20,SA,Blueberry,1922,284338,65+,M,Group A
21870,May,20,SA,Blueberry,623,505681,65+,M,Group B
21871,May,20,SA,Blueberry,170,293041,65+,M,Group C
21872,May,20,SA,Blueberry,114,85531,65+,M,Group D
21873,May,20,SA,Blueberry,339,313493,65+,M,Group E
21874,May,20,SA,Grapefruit,57,65046,18-24,F,Group B
21875,May,20,SA,Grapefruit,24,1913,18-24,M,Group A
21876,May,20,SA,Grapefruit,95,127741,18-24,M,Group C
21877,May,20,SA,Grapefruit,28,70723,25-34,F,Group C
21878,May,20,SA,Grapefruit,47,13665,25-34,M,Group A
21879,May,20,SA,Grapefruit,71,44565,25-34,M,Group B
21880,May,20,SA,Grapefruit,71,531337,25-34,M,Group E
21881,May,20,SA,Grapefruit,43,199134,35-44,F,Group D
21882,May,20,SA,Grapefruit,31,11911,35-44,M,Group A
21883,May,20,SA,Grapefruit,31,25078,35-44,M,Group B
21884,May,20,SA,Grapefruit,31,81878,35-44,M,Group D
21885,May,20,SA,Grapefruit,95,96005,35-44,M,Group E
21886,May,20,SA,Grapefruit,85,4886,45-54,F,Group A
21887,May,20,SA,Grapefruit,43,42186,45-54,F,Group C
21888,May,20,SA,Grapefruit,85,42129,45-54,F,Group D
21889,May,20,SA,Grapefruit,64,106663,45-54,M,Group D
21890,May,20,SA,Grapefruit,69,5384,55-64,F,Group A
21891,May,20,SA,Grapefruit,204,37685,65+,F,Group A
21892,May,20,SA,Grapefruit,69,65498,65+,F,Group B
21893,May,20,SA,Grapefruit,170,5949,65+,M,Group A
21894,May,20,SA,Grapefruit,57,521,65+,M,Group B
21895,May,20,SA,Grapefruit,57,81367,65+,M,Group C
21896,May,20,SA,Grapefruit,57,14875,65+,M,Group E
21897,May,20,QLD,Apple,116,7488,18-24,F,Group A
21898,May,20,QLD,Apple,69,28852,18-24,F,Group B
21899,May,20,QLD,Apple,47,16016,18-24,F,Group C
21900,May,20,QLD,Apple,47,2048,18-24,F,Group D
21901,May,20,QLD,Apple,170,14283,18-24,M,Group A
21902,May,20,QLD,Apple,170,85624,18-24,M,Group B
21903,May,20,QLD,Apple,95,110773,18-24,M,Group C
21904,May,20,QLD,Apple,133,202832,18-24,M,Group D
21905,May,20,QLD,Apple,114,152656,18-24,M,Group E
21906,May,20,QLD,Apple,92,5410,25-34,F,Group A
21907,May,20,QLD,Apple,47,19468,25-34,F,Group B
21908,May,20,QLD,Apple,69,78668,25-34,F,Group C
21909,May,20,QLD,Apple,620,80647,25-34,M,Group A
21910,May,20,QLD,Apple,225,103074,25-34,M,Group B
21911,May,20,QLD,Apple,225,90053,25-34,M,Group C
21912,May,20,QLD,Apple,263,446606,25-34,M,Group D
21913,May,20,QLD,Apple,395,1019333,25-34,M,Group E
21914,May,20,QLD,Apple,232,28871,35-44,F,Group A
21915,May,20,QLD,Apple,66,28956,35-44,F,Group B
21916,May,20,QLD,Apple,66,62740,35-44,F,Group C
21917,May,20,QLD,Apple,33,34783,35-44,F,Group D
21918,May,20,QLD,Apple,99,259312,35-44,F,Group E
21919,May,20,QLD,Apple,578,77842,35-44,M,Group A
21920,May,20,QLD,Apple,144,39889,35-44,M,Group B
21921,May,20,QLD,Apple,144,177036,35-44,M,Group C
21922,May,20,QLD,Apple,144,346209,35-44,M,Group D
21923,May,20,QLD,Apple,116,307534,35-44,M,Group E
21924,May,20,QLD,Apple,28,5509,45-54,M,Group A
21925,May,20,QLD,Apple,28,71346,45-54,M,Group E
21926,May,20,QLD,Apple,111,8068,55-64,M,Group A
21927,May,20,QLD,Apple,54,69783,55-64,M,Group C
21928,May,20,QLD,Apple,310,31714,65+,F,Group A
21929,May,20,QLD,Apple,52,10912,65+,F,Group B
21930,May,20,QLD,Apple,52,89689,65+,F,Group C
21931,May,20,QLD,Apple,208,51357,65+,F,Group D
21932,May,20,QLD,Apple,443,34383,65+,M,Group A
21933,May,20,QLD,Apple,220,92825,65+,M,Group B
21934,May,20,QLD,Apple,220,132516,65+,M,Group C
21935,May,20,QLD,Apple,111,206368,65+,M,Group D
21936,May,20,QLD,Apple,111,80032,65+,M,Group E
21937,May,20,QLD,Orange,1255,133498,18-24,F,Group A
21938,May,20,QLD,Orange,185,80105,18-24,F,Group B
21939,May,20,QLD,Orange,163,156818,18-24,F,Group C
21940,May,20,QLD,Orange,92,116505,18-24,F,Group D
21941,May,20,QLD,Orange,69,205992,18-24,F,Group E
21942,May,20,QLD,Orange,997,127977,18-24,M,Group A
21943,May,20,QLD,Orange,376,231669,18-24,M,Group B
21944,May,20,QLD,Orange,187,122580,18-24,M,Group C
21945,May,20,QLD,Orange,206,312987,18-24,M,Group D
21946,May,20,QLD,Orange,263,1402569,18-24,M,Group E
21947,May,20,QLD,Orange,556,59201,25-34,F,Group A
21948,May,20,QLD,Orange,208,90129,25-34,F,Group B
21949,May,20,QLD,Orange,185,85453,25-34,F,Group C
21950,May,20,QLD,Orange,116,164611,25-34,F,Group D
21951,May,20,QLD,Orange,69,134445,25-34,F,Group E
21952,May,20,QLD,Orange,1920,205036,25-34,M,Group A
21953,May,20,QLD,Orange,734,360068,25-34,M,Group B
21954,May,20,QLD,Orange,902,844844,25-34,M,Group C
21955,May,20,QLD,Orange,563,782985,25-34,M,Group D
21956,May,20,QLD,Orange,509,2994728,25-34,M,Group E
21957,May,20,QLD,Orange,1188,94350,35-44,F,Group A
21958,May,20,QLD,Orange,232,92655,35-44,F,Group B
21959,May,20,QLD,Orange,199,247441,35-44,F,Group C
21960,May,20,QLD,Orange,33,11740,35-44,F,Group D
21961,May,20,QLD,Orange,99,1053377,35-44,F,Group E
21962,May,20,QLD,Orange,1993,207694,35-44,M,Group A
21963,May,20,QLD,Orange,694,383096,35-44,M,Group B
21964,May,20,QLD,Orange,289,317715,35-44,M,Group C
21965,May,20,QLD,Orange,260,326263,35-44,M,Group D
21966,May,20,QLD,Orange,232,675283,35-44,M,Group E
21967,May,20,QLD,Orange,166,22827,45-54,F,Group A
21968,May,20,QLD,Orange,33,23914,45-54,F,Group B
21969,May,20,QLD,Orange,521,77577,45-54,M,Group A
21970,May,20,QLD,Orange,116,43462,45-54,M,Group B
21971,May,20,QLD,Orange,57,101625,45-54,M,Group C
21972,May,20,QLD,Orange,57,106753,45-54,M,Group D
21973,May,20,QLD,Orange,28,93076,45-54,M,Group E
21974,May,20,QLD,Orange,52,15346,55-64,F,Group A
21975,May,20,QLD,Orange,608,45867,55-64,M,Group A
21976,May,20,QLD,Orange,111,55536,55-64,M,Group B
21977,May,20,QLD,Orange,54,61788,55-64,M,Group C
21978,May,20,QLD,Orange,54,138695,55-64,M,Group E
21979,May,20,QLD,Orange,1608,158371,65+,F,Group A
21980,May,20,QLD,Orange,466,239669,65+,F,Group B
21981,May,20,QLD,Orange,52,341,65+,F,Group C
21982,May,20,QLD,Orange,156,240420,65+,F,Group D
21983,May,20,QLD,Orange,104,279705,65+,F,Group E
21984,May,20,QLD,Orange,1657,182744,65+,M,Group A
21985,May,20,QLD,Orange,717,310607,65+,M,Group B
21986,May,20,QLD,Orange,717,665119,65+,M,Group C
21987,May,20,QLD,Orange,220,613220,65+,M,Group D
21988,May,20,QLD,Orange,220,1431208,65+,M,Group E
21989,May,20,QLD,Pear,1046,147831,18-24,F,Group A
21990,May,20,QLD,Pear,185,83038,18-24,F,Group B
21991,May,20,QLD,Pear,208,210180,18-24,F,Group C
21992,May,20,QLD,Pear,163,222039,18-24,F,Group D
21993,May,20,QLD,Pear,116,605081,18-24,F,Group E
21994,May,20,QLD,Pear,997,107530,18-24,M,Group A
21995,May,20,QLD,Pear,244,111516,18-24,M,Group B
21996,May,20,QLD,Pear,133,89014,18-24,M,Group C
21997,May,20,QLD,Pear,263,483491,18-24,M,Group D
21998,May,20,QLD,Pear,263,1096195,18-24,M,Group E
21999,May,20,QLD,Pear,675,89916,25-34,F,Group A
22000,May,20,QLD,Pear,163,101988,25-34,F,Group B
22001,May,20,QLD,Pear,163,158712,25-34,F,Group C
22002,May,20,QLD,Pear,69,183468,25-34,F,Group D
22003,May,20,QLD,Pear,163,1804143,25-34,F,Group E
22004,May,20,QLD,Pear,1768,248800,25-34,M,Group A
22005,May,20,QLD,Pear,677,383856,25-34,M,Group B
22006,May,20,QLD,Pear,509,564756,25-34,M,Group C
22007,May,20,QLD,Pear,395,688474,25-34,M,Group D
22008,May,20,QLD,Pear,696,3634587,25-34,M,Group E
22009,May,20,QLD,Pear,1125,127525,35-44,F,Group A
22010,May,20,QLD,Pear,265,143394,35-44,F,Group B
22011,May,20,QLD,Pear,166,170961,35-44,F,Group C
22012,May,20,QLD,Pear,66,270138,35-44,F,Group D
22013,May,20,QLD,Pear,33,4349,35-44,F,Group E
22014,May,20,QLD,Pear,2280,321666,35-44,M,Group A
22015,May,20,QLD,Pear,665,356238,35-44,M,Group B
22016,May,20,QLD,Pear,289,326566,35-44,M,Group C
22017,May,20,QLD,Pear,289,594174,35-44,M,Group D
22018,May,20,QLD,Pear,346,2494235,35-44,M,Group E
22019,May,20,QLD,Pear,99,2173,45-54,F,Group A
22020,May,20,QLD,Pear,66,20696,45-54,F,Group B
22021,May,20,QLD,Pear,317,26783,45-54,M,Group A
22022,May,20,QLD,Pear,144,74613,45-54,M,Group B
22023,May,20,QLD,Pear,88,50907,45-54,M,Group C
22024,May,20,QLD,Pear,88,315892,45-54,M,Group D
22025,May,20,QLD,Pear,28,1136908,45-54,M,Group E
22026,May,20,QLD,Pear,52,4638,55-64,F,Group A
22027,May,20,QLD,Pear,277,16137,55-64,M,Group A
22028,May,20,QLD,Pear,54,129388,55-64,M,Group C
22029,May,20,QLD,Pear,54,299123,55-64,M,Group E
22030,May,20,QLD,Pear,933,131498,65+,F,Group A
22031,May,20,QLD,Pear,258,134159,65+,F,Group B
22032,May,20,QLD,Pear,310,346479,65+,F,Group C
22033,May,20,QLD,Pear,104,35808,65+,F,Group D
22034,May,20,QLD,Pear,208,583762,65+,F,Group E
22035,May,20,QLD,Pear,1546,171404,65+,M,Group A
22036,May,20,QLD,Pear,883,399725,65+,M,Group B
22037,May,20,QLD,Pear,386,636116,65+,M,Group C
22038,May,20,QLD,Pear,386,1223457,65+,M,Group D
22039,May,20,QLD,Pear,220,1566922,65+,M,Group E
22040,May,20,QLD,Banana,232,41627,18-24,F,Group A
22041,May,20,QLD,Banana,116,58161,18-24,F,Group B
22042,May,20,QLD,Banana,47,41198,18-24,F,Group C
22043,May,20,QLD,Banana,47,82520,18-24,F,Group D
22044,May,20,QLD,Banana,116,622257,18-24,F,Group E
22045,May,20,QLD,Banana,376,75870,18-24,M,Group A
22046,May,20,QLD,Banana,152,81118,18-24,M,Group B
22047,May,20,QLD,Banana,76,89956,18-24,M,Group C
22048,May,20,QLD,Banana,133,75673,18-24,M,Group D
22049,May,20,QLD,Banana,133,380663,18-24,M,Group E
22050,May,20,QLD,Banana,185,10881,25-34,F,Group A
22051,May,20,QLD,Banana,116,33559,25-34,F,Group B
22052,May,20,QLD,Banana,24,45538,25-34,F,Group C
22053,May,20,QLD,Banana,92,303853,25-34,F,Group D
22054,May,20,QLD,Banana,47,461802,25-34,F,Group E
22055,May,20,QLD,Banana,883,92231,25-34,M,Group A
22056,May,20,QLD,Banana,490,181766,25-34,M,Group B
22057,May,20,QLD,Banana,376,423511,25-34,M,Group C
22058,May,20,QLD,Banana,376,573594,25-34,M,Group D
22059,May,20,QLD,Banana,433,2025472,25-34,M,Group E
22060,May,20,QLD,Banana,528,46958,35-44,F,Group A
22061,May,20,QLD,Banana,99,61914,35-44,F,Group B
22062,May,20,QLD,Banana,99,46480,35-44,F,Group C
22063,May,20,QLD,Banana,33,31087,35-44,F,Group D
22064,May,20,QLD,Banana,982,113782,35-44,M,Group A
22065,May,20,QLD,Banana,346,197552,35-44,M,Group B
22066,May,20,QLD,Banana,346,392062,35-44,M,Group C
22067,May,20,QLD,Banana,405,593793,35-44,M,Group D
22068,May,20,QLD,Banana,144,474464,35-44,M,Group E
22069,May,20,QLD,Banana,66,16087,45-54,F,Group A
22070,May,20,QLD,Banana,33,2043,45-54,F,Group B
22071,May,20,QLD,Banana,173,9877,45-54,M,Group A
22072,May,20,QLD,Banana,88,82705,45-54,M,Group B
22073,May,20,QLD,Banana,28,52998,45-54,M,Group C
22074,May,20,QLD,Banana,28,102537,45-54,M,Group D
22075,May,20,QLD,Banana,28,55770,45-54,M,Group E
22076,May,20,QLD,Banana,52,3409,55-64,F,Group A
22077,May,20,QLD,Banana,52,40924,55-64,F,Group D
22078,May,20,QLD,Banana,220,11631,55-64,M,Group A
22079,May,20,QLD,Banana,54,21080,55-64,M,Group B
22080,May,20,QLD,Banana,54,173004,55-64,M,Group D
22081,May,20,QLD,Banana,933,87165,65+,F,Group A
22082,May,20,QLD,Banana,208,55723,65+,F,Group B
22083,May,20,QLD,Banana,156,136204,65+,F,Group C
22084,May,20,QLD,Banana,156,231759,65+,F,Group D
22085,May,20,QLD,Banana,208,2092511,65+,F,Group E
22086,May,20,QLD,Banana,663,97624,65+,M,Group A
22087,May,20,QLD,Banana,220,67747,65+,M,Group B
22088,May,20,QLD,Banana,277,302175,65+,M,Group C
22089,May,20,QLD,Banana,220,407796,65+,M,Group D
22090,May,20,QLD,Banana,220,2169891,65+,M,Group E
22091,May,20,QLD,Strawberry,24,305,18-24,F,Group A
22092,May,20,QLD,Strawberry,92,64243,18-24,F,Group B
22093,May,20,QLD,Strawberry,69,42389,18-24,F,Group C
22094,May,20,QLD,Strawberry,47,95813,18-24,F,Group D
22095,May,20,QLD,Strawberry,47,21731,18-24,F,Group E
22096,May,20,QLD,Strawberry,133,20992,18-24,M,Group A
22097,May,20,QLD,Strawberry,76,3935,18-24,M,Group B
22098,May,20,QLD,Strawberry,76,71985,18-24,M,Group C
22099,May,20,QLD,Strawberry,76,107925,18-24,M,Group D
22100,May,20,QLD,Strawberry,133,730904,18-24,M,Group E
22101,May,20,QLD,Strawberry,116,19011,25-34,F,Group A
22102,May,20,QLD,Strawberry,47,10391,25-34,F,Group B
22103,May,20,QLD,Strawberry,69,31511,25-34,F,Group C
22104,May,20,QLD,Strawberry,24,12226,25-34,F,Group E
22105,May,20,QLD,Strawberry,339,47427,25-34,M,Group A
22106,May,20,QLD,Strawberry,206,84584,25-34,M,Group B
22107,May,20,QLD,Strawberry,170,106218,25-34,M,Group C
22108,May,20,QLD,Strawberry,244,439404,25-34,M,Group D
22109,May,20,QLD,Strawberry,357,927324,25-34,M,Group E
22110,May,20,QLD,Strawberry,99,1565,35-44,F,Group A
22111,May,20,QLD,Strawberry,66,20826,35-44,F,Group B
22112,May,20,QLD,Strawberry,33,313486,35-44,F,Group E
22113,May,20,QLD,Strawberry,405,35749,35-44,M,Group A
22114,May,20,QLD,Strawberry,57,34191,35-44,M,Group B
22115,May,20,QLD,Strawberry,57,84035,35-44,M,Group C
22116,May,20,QLD,Strawberry,116,182926,35-44,M,Group D
22117,May,20,QLD,Strawberry,116,1181432,35-44,M,Group E
22118,May,20,QLD,Strawberry,88,5320,45-54,M,Group A
22119,May,20,QLD,Strawberry,28,17095,45-54,M,Group B
22120,May,20,QLD,Strawberry,28,760,45-54,M,Group C
22121,May,20,QLD,Strawberry,54,11558,55-64,M,Group A
22122,May,20,QLD,Strawberry,54,21227,55-64,M,Group C
22123,May,20,QLD,Strawberry,156,15005,65+,F,Group A
22124,May,20,QLD,Strawberry,104,39899,65+,F,Group B
22125,May,20,QLD,Strawberry,52,60088,65+,F,Group C
22126,May,20,QLD,Strawberry,52,88666,65+,F,Group D
22127,May,20,QLD,Strawberry,52,58997,65+,F,Group E
22128,May,20,QLD,Strawberry,111,5814,65+,M,Group A
22129,May,20,QLD,Strawberry,54,5452,65+,M,Group B
22130,May,20,QLD,Strawberry,331,53500,65+,M,Group C
22131,May,20,QLD,Strawberry,111,299632,65+,M,Group D
22132,May,20,QLD,Strawberry,166,1142045,65+,M,Group E
22133,May,20,QLD,Melon,3577,325279,18-24,F,Group A
22134,May,20,QLD,Melon,627,384112,18-24,F,Group B
22135,May,20,QLD,Melon,279,450432,18-24,F,Group C
22136,May,20,QLD,Melon,232,697134,18-24,F,Group D
22137,May,20,QLD,Melon,140,907161,18-24,F,Group E
22138,May,20,QLD,Melon,4796,534358,18-24,M,Group A
22139,May,20,QLD,Melon,848,575599,18-24,M,Group B
22140,May,20,QLD,Melon,301,334199,18-24,M,Group C
22141,May,20,QLD,Melon,395,1069459,18-24,M,Group D
22142,May,20,QLD,Melon,263,2105700,18-24,M,Group E
22143,May,20,QLD,Melon,2346,279374,25-34,F,Group A
22144,May,20,QLD,Melon,348,133896,25-34,F,Group B
22145,May,20,QLD,Melon,324,369290,25-34,F,Group C
22146,May,20,QLD,Melon,185,544261,25-34,F,Group D
22147,May,20,QLD,Melon,92,750589,25-34,F,Group E
22148,May,20,QLD,Melon,8109,878065,25-34,M,Group A
22149,May,20,QLD,Melon,1768,1209738,25-34,M,Group B
22150,May,20,QLD,Melon,1259,1921136,25-34,M,Group C
22151,May,20,QLD,Melon,658,1627558,25-34,M,Group D
22152,May,20,QLD,Melon,921,5022331,25-34,M,Group E
22153,May,20,QLD,Melon,5618,678062,35-44,F,Group A
22154,May,20,QLD,Melon,495,344140,35-44,F,Group B
22155,May,20,QLD,Melon,495,885330,35-44,F,Group C
22156,May,20,QLD,Melon,166,459492,35-44,F,Group D
22157,May,20,QLD,Melon,99,646367,35-44,F,Group E
22158,May,20,QLD,Melon,7363,877241,35-44,M,Group A
22159,May,20,QLD,Melon,1241,911356,35-44,M,Group B
22160,May,20,QLD,Melon,634,959263,35-44,M,Group C
22161,May,20,QLD,Melon,665,1395282,35-44,M,Group D
22162,May,20,QLD,Melon,433,2582678,35-44,M,Group E
22163,May,20,QLD,Melon,462,44567,45-54,F,Group A
22164,May,20,QLD,Melon,33,34783,45-54,F,Group B
22165,May,20,QLD,Melon,33,48914,45-54,F,Group C
22166,May,20,QLD,Melon,33,95352,45-54,F,Group D
22167,May,20,QLD,Melon,1068,154128,45-54,M,Group A
22168,May,20,QLD,Melon,232,146948,45-54,M,Group B
22169,May,20,QLD,Melon,232,296935,45-54,M,Group C
22170,May,20,QLD,Melon,57,84338,45-54,M,Group D
22171,May,20,QLD,Melon,57,229920,45-54,M,Group E
22172,May,20,QLD,Melon,52,20393,55-64,F,Group A
22173,May,20,QLD,Melon,52,216208,55-64,F,Group D
22174,May,20,QLD,Melon,1380,136512,55-64,M,Group A
22175,May,20,QLD,Melon,277,196193,55-64,M,Group B
22176,May,20,QLD,Melon,111,187616,55-64,M,Group C
22177,May,20,QLD,Melon,54,194375,55-64,M,Group D
22178,May,20,QLD,Melon,54,305302,55-64,M,Group E
22179,May,20,QLD,Melon,6842,666833,65+,F,Group A
22180,May,20,QLD,Melon,1089,776098,65+,F,Group B
22181,May,20,QLD,Melon,675,747180,65+,F,Group C
22182,May,20,QLD,Melon,258,729924,65+,F,Group D
22183,May,20,QLD,Melon,310,1480375,65+,F,Group E
22184,May,20,QLD,Melon,6851,753222,65+,M,Group A
22185,May,20,QLD,Melon,1823,1075458,65+,M,Group B
22186,May,20,QLD,Melon,1437,1469080,65+,M,Group C
22187,May,20,QLD,Melon,443,809920,65+,M,Group D
22188,May,20,QLD,Melon,386,3192941,65+,M,Group E
22189,May,20,QLD,Blueberry,836,94042,18-24,F,Group A
22190,May,20,QLD,Blueberry,232,153669,18-24,F,Group B
22191,May,20,QLD,Blueberry,185,178302,18-24,F,Group C
22192,May,20,QLD,Blueberry,140,196518,18-24,F,Group D
22193,May,20,QLD,Blueberry,116,591631,18-24,F,Group E
22194,May,20,QLD,Blueberry,978,105624,18-24,M,Group A
22195,May,20,QLD,Blueberry,95,60746,18-24,M,Group B
22196,May,20,QLD,Blueberry,225,328903,18-24,M,Group C
22197,May,20,QLD,Blueberry,133,289717,18-24,M,Group D
22198,May,20,QLD,Blueberry,225,783925,18-24,M,Group E
22199,May,20,QLD,Blueberry,1023,144500,25-34,F,Group A
22200,May,20,QLD,Blueberry,256,150184,25-34,F,Group B
22201,May,20,QLD,Blueberry,185,170753,25-34,F,Group C
22202,May,20,QLD,Blueberry,47,50460,25-34,F,Group D
22203,May,20,QLD,Blueberry,24,41381,25-34,F,Group E
22204,May,20,QLD,Blueberry,1787,238230,25-34,M,Group A
22205,May,20,QLD,Blueberry,639,370440,25-34,M,Group B
22206,May,20,QLD,Blueberry,563,701718,25-34,M,Group C
22207,May,20,QLD,Blueberry,414,906382,25-34,M,Group D
